Name,Price,Reviews,URL,Price_Segment,Est_Revenue
Astrolux® BC2 Double 800LM LED Bright Bike Light 2600mAh Battery IP64 Waterproof 5 Light Modes Type-C Rechargeable Bicycle Front Light Flashlight - Headlight,10.83,154.0,https://www.banggood.com/Astrolux-BC2-Double-800LM-LED-Bright-Bike-Light-2600mAh-Battery-IP64-Waterproof-5-Light-Modes-Type-C-Rechargeable-Bicycle-Front-Light-Flashlight-p-1983696.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6325004,Low Budget,1667.82
IPRee 304 Stainless Steel Insulated Mug 40oz Generation Car Cup Leak-Proof Food-Grade with Handle Portable Ice Master Straw Cup - Black,23.22,0.0,https://www.banggood.com/IPRee-304-Stainless-Steel-Insulated-Mug-40oz-Generation-Car-Cup-Leak-Proof-Food-Grade-with-Handle-Portable-Ice-Master-Straw-Cup-p-2044096.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6287830,Low Budget,0.0
NEWBOLER Smart Bike Headlight 6000 Lumens Big Floodlight 10000mAh Battery Power Bank Waterproof Auto-light adjustment Front Light for MTB Road Cycling,21.67,3.0,https://www.banggood.com/NEWBOLER-Smart-Bike-Headlight-6000-Lumens-Big-Floodlight-10000mAh-Battery-Power-Bank-Waterproof-Auto-light-adjustment-Front-Light-for-MTB-Road-Cycling-p-2014151.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=0,Low Budget,65.01
TENGOO Electric Heating Pad for Foot Waist Menstrual Pain Relief Household Thermal Blanket Winter Hand Warmer Office Bed Sofa Heat Mat - Grey,20.12,5.0,https://www.banggood.com/TENGOO-Electric-Heating-Pad-for-Foot-Waist-Menstrual-Pain-Relief-Household-Thermal-Blanket-Winter-Hand-Warmer-Office-Bed-Sofa-Heat-Mat-p-2023801.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6287836,Low Budget,100.60000000000001
BIKIGHT 3250LM Bike Front Light 8000mAh USB Rechargeable 4 Light Modes Waterproof Bicycle Headlight - 900 Lumens,9.28,34.0,https://www.banggood.com/BIKIGHT-3250LM-Bike-Front-Light-8000mAh-USB-Rechargeable-4-Light-Modes-Waterproof-Bicycle-Headlight-p-1988636.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6323109,Low Budget,315.52
ROCKBROS 3.5L Lightweight Bike Saddle Bag Compact Size Capacity Portable Handbag Multifunction Cycling Bag Bicycle Accessories - Army Green,6.19,0.0,https://www.banggood.com/ROCKBROS-3_5L-Lightweight-Bike-Saddle-Bag-Compact-Size-Capacity-Portable-Handbag-Multifunction-Cycling-Bag-Bicycle-Accessories-p-2023788.html?rmmds=SportsFlashDeals&cur_warehouse=CN&ID=6287941,Low Budget,0.0
TF-100 36V-60V 5 Pin LCD Electric Scooter Universal Display For YUNLI JINGBO Controller LAOTIE TI30 ES19 ANGWATT T1 C1 F1 BOYUEDA KUGOO KUKIRIN DUOTTS TF100,15.48,41.0,https://www.banggood.com/TF-100-36V-60V-5-Pin-LCD-Electric-Scooter-Universal-Display-For-YUNLI-JINGBO-Controller-LAOTIE-TI30-ES19-ANGWATT-T1-C1-F1-BOYUEDA-KUGOO-KUKIRIN-DUOTTS-TF100-p-1998224.html?rmmds=SportsFlashDeals&cur_warehouse=CN&ID=0,Low Budget,634.6800000000001
5V 15W USB Solar Chargers with 5 Folding Solar Panel Portable Solar Cell Waterproof Solar Battery Chargers Power Bank,21.59,2.0,https://www.banggood.com/5V-15W-USB-Solar-Chargers-with-5-Folding-Solar-Panel-Portable-Solar-Cell-Waterproof-Solar-Battery-Chargers-Power-Bank-p-1985263.html?rmmds=SportsFlashDeals&cur_warehouse=CN&ID=0,Low Budget,43.18
TENGOO USB Electric Heated Shawl 100*70cm Soft Flannel Heated Wrap Blanket Winter Wearable Fast Heating Electric Throw Blanket for Office Outdoor Camping - Blue,24.38,4.0,https://www.banggood.com/TENGOO-USB-Electric-Heated-Shawl-100+70cm-Soft-Flannel-Heated-Wrap-Blanket-Winter-Wearable-Fast-Heating-Electric-Throw-Blanket-for-Office-Outdoor-Camping-p-2022336.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6287832,Low Budget,97.52
IPRee Solar Camp Light Charging Decoration Atmosphere Light LED Desk Lamp Outdoor Camping Bar Light Table Light Lantern Home Decor - Black,11.15,1.0,https://www.banggood.com/IPRee-Solar-Camp-Light-Charging-Decoration-Atmosphere-Light-LED-Desk-Lamp-Outdoor-Camping-Bar-Light-Table-Light-Lantern-Home-Decor-p-2040091.html?rmmds=SportsFlashDeals&cur_warehouse=CN&ID=6287830,Low Budget,11.15
Wuben E7 1800lm Ultra-Compact and Lightweight LED Headlamp & Flashlight With 18350 Battery High Lumen Recheargeable Mini Torch Light LED Headlight - Tube(Army Green),8.51,31.0,https://www.banggood.com/Wuben-E7-1800lm-Ultra-Compact-and-Lightweight-LED-Headlamp-and-Flashlight-With-18350-Battery-High-Lumen-Recheargeable-Mini-Torch-Light-LED-Headlight-p-2002727.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6335909,Low Budget,263.81
XMUND Multi-function Wave Induction COB LED Headlight Outdoor Riding Light USB Charging Night Running Light Strong Light Headlamp W689-3,6.43,71.0,https://www.banggood.com/XMUND-Multi-function-Wave-Induction-COB-LED-Headlight-Outdoor-Riding-Light-USB-Charging-Night-Running-Light-Strong-Light-Headlamp-W689-3-p-1978934.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=0,Low Budget,456.53
KALOAD Dynamometer Hand Grips Electronic Grip Strengthener LED Display Intelligent Electronic Grip Meter - White,15.48,5.0,https://www.banggood.com/KALOAD-Dynamometer-Hand-Grips-Electronic-Grip-Strengthener-LED-Display-Intelligent-Electronic-Grip-Meter-p-2025281.html?rmmds=SportsFlashDeals&cur_warehouse=CN&ID=233,Low Budget,77.4
2119A-C Ultra Bright Portable XPE+COB Headlight TYPE-C Charging Lightweight Waterproof for Outdoor Activities Emergencies Head lamp - Type 2,4.92,3.0,https://www.banggood.com/2119A-C-Ultra-Bright-Portable-XPE+COB-Headlight-TYPE-C-Charging-Lightweight-Waterproof-for-Outdoor-Activities-Emergencies-Head-lamp-p-1999380.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6288564,Low Budget,14.76
Wolfilist Electric Scooter Bag 3L Large Capacity Waterproof 0.3kg Lightweight Bicycle Front Bag for MTB Cycling,23.22,2.0,https://www.banggood.com/Wolfilist-Electric-Scooter-Bag-3L-Large-Capacity-Waterproof-0_3kg-Lightweight-Bicycle-Front-Bag-for-MTB-Cycling-p-1997582.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=0,Low Budget,46.44
Nitecore HU2000 2000 Lumen Headlamp Compatible With External USB-C Power Sources High Output Split-Type 10 xNiteLab UHE Headlamp Flexible Power Options USB-C Recharge LED Headlight Flashlight - Black,33.65,3.0,https://www.banggood.com/Nitecore-HU2000-2000-Lumen-Headlamp-Compatible-With-External-USB-C-Power-Sources-High-Output-Split-Type-10-xNiteLab-UHE-Headlamp-Flexible-Power-Options-USB-C-Recharge-LED-Headlight-Flashlight-p-2023227.html?rmmds=SportsFlashDeals,Low Budget,100.94999999999999
TENGOO Warm Heated Scarf 3 Gears Adjustable USB Charging Electric Heated Scarf Cold-Proof Thermal Neck Wrap Warmer Washable for Outdoor Cycling Climbing Hiking - Black,8.9,4.0,https://www.banggood.com/TENGOO-Warm-Heated-Scarf-3-Gears-Adjustable-USB-Charging-Electric-Heated-Scarf-Cold-Proof-Thermal-Neck-Wrap-Warmer-Washable-for-Outdoor-Cycling-Climbing-Hiking-p-2020720.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6287830,Low Budget,35.6
WEST BIKING 1000LM Bicycle Headlight 8 Lighting Modes Aluminium 4500mAh Power Bank Type-C Rechargeable Waterproof Flashlight for MTB Road Cycling - 400 Lumens,7.73,8.0,https://www.banggood.com/WEST-BIKING-1000LM-Bicycle-Headlight-8-Lighting-Modes-Aluminium-4500mAh-Power-Bank-Type-C-Rechargeable-Waterproof-Flashlight-for-MTB-Road-Cycling-p-2026866.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6310013,Low Budget,61.84
IPRee Portable Handheld Fan 1-100 Speeds Adjustable Turbo Mini Fan with LED Display Rechargeable Ice Cooling Metal Shell Personal Fan - Grey,14.7,0.0,https://www.banggood.com/IPRee-Portable-Handheld-Fan-1-100-Speeds-Adjustable-Turbo-Mini-Fan-with-LED-Display-Rechargeable-Ice-Cooling-Metal-Shell-Personal-Fan-p-2044125.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6287836,Low Budget,0.0
Bikight T142 Smart Sensor Powerful Type-C LED Headlamp 6 Modes 18650 Torch Built-in Battery Rechargeable Camping Fishing Light - Black,4.95,13.0,https://www.banggood.com/Bikight-T142-Smart-Sensor-Powerful-Type-C-LED-Headlamp-6-Modes-18650-Torch-Built-in-Battery-Rechargeable-Camping-Fishing-Light-p-2022063.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=6287830,Low Budget,64.35000000000001
2023 Soft Portable Elastic Rubber Bands For Sports Strength Training Gym Exercises,7.73,0.0,https://www.banggood.com/2023-Soft-Portable-Elastic-Rubber-Bands-For-Sports-Strength-Training-Gym-Exercises-p-1994659.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=0,Low Budget,0.0
"TENGOO Men's Thermal Underwear Set, Long johns set, Compression Thermal Base Layer Set, Moisture Wicking & Breathable Basic Long Sleeve & Letter Belt Leggings Winter Thermal Wear, Men's Thermal Clothing - Black M",13.93,7.0,"https://www.banggood.com/TENGOO-Mens-Thermal-Underwear-Set,Long-johns-set,Compression-Thermal-Base-Layer-Set,Moisture-Wicking-and-Breathable-Basic-Long-Sleeve-and-Letter-Belt-Leggings-Winter-Thermal-Wear,Mens-Thermal-Clothing-p-2022333.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=62876386287830",Low Budget,97.50999999999999
ROCKBROS Power Bank Bike Headlight 850Lm Lumens 10000mAh Battery Type-C Rechargeable IPX6 Waterproof 6 Light Modes Aluminum Alloy Bicycle Light Flashlight for Cycling,27.09,2.0,https://www.banggood.com/ROCKBROS-Power-Bank-Bike-Headlight-850Lm-Lumens-10000mAh-Battery-Type-C-Rechargeable-IPX6-Waterproof-6-Light-Modes-Aluminum-Alloy-Bicycle-Light-Flashlight-for-Cycling-p-2000893.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=0,Low Budget,54.18
205*140MM 5V 5W Solar Panel High Power For Mobile Phone USB Solar Power Bank Battery Solar Charger Camping,7.17,51.0,https://www.banggood.com/205+140MM-5V-5W-Solar-Panel-High-Power-For-Mobile-Phone-USB-Solar-Power-Bank-Battery-Solar-Charger-Camping-p-1978438.html?rmmds=SportsRecommendation&cur_warehouse=CN&ID=0,Low Budget,365.67
GTMedia V8 Finder Pro 2 Celestial Planet Finder Digital Tracker Handheld Combo Meter Support DVB S2 T2 Cable Signal Finder - EU,68.89,2.0,https://www.banggood.com/GTMedia-V8-Finder-Pro-2-Celestial-Planet-Finder-Digital-Tracker-Handheld-Combo-Meter-Support-DVB-S2-T2-Cable-Signal-Finder-p-2029610.html?rmmds=SportsFlashDeals&cur_warehouse=CN&ID=6296615,Mid Range,137.78
LAOTIE Round Brake Pad Electric Scooter Front Rear Scooter Disc Brake Pad Repair Tool Electric Scooter For LAOTIE ES10 ES18 Lite L8S pro ES18 ES18P,3.86,97.0,https://www.banggood.com/LAOTIE-Round-Brake-Pad-Electric-Scooter-Front-Rear-Scooter-Disc-Brake-Pad-Repair-Tool-Electric-Scooter-For-LAOTIE-ES10-ES18-Lite-L8S-pro-ES18-ES18P-p-1962505.html?rmmds=SportsFlashDeals&cur_warehouse=CN&ID=0,Low Budget,374.42
